NAME,ENTRE,IMMIG,ImmiEnter,TOTAL,GEOID,INTPTLAT,INTPTLON,IMMIGRate,EntreRate,ImmigOwnEntreRate,year,metro,state
"Winston-Salem, NC",47,68,4,702,49180,36.0788515,-80.3450642,9.686609687,6.695156695,8.510638298,2005,Winston-Salem,NC
"Washington-Arlington-Alexandria, DC-VA-MD-WV",1854,6328,436,28481,47900,38.8169283,-77.4482275,22.21832099,6.509602893,23.5167206,2005,Washington-Arlington-Alexandria,DC-VA-MD-WV
"York-Hanover, PA",73,34,0,1085,49620,39.9217514,-76.7288887,3.133640553,6.728110599,0,2005,York-Hanover,PA
"Virginia Beach-Norfolk-Newport News, VA-NC",224,208,9,3823,47260,36.8560812,-76.3737908,5.440753335,5.859272822,4.017857143,2005,Virginia Beach-Norfolk-Newport News,VA-NC
"Utica-Rome, NY",74,52,1,698,46540,43.3322887,-75.173169,7.449856734,10.6017192,1.351351351,2005,Utica-Rome,NY
"Vineland-Bridgeton, NJ",35,52,11,378,47220,39.3283874,-75.1216435,13.75661376,9.259259259,31.42857143,2005,Vineland-Bridgeton,NJ
"Trenton, NJ",40,120,17,656,45940,40.2825027,-74.703724,18.29268293,6.097560976,42.5,2005,Trenton,NJ
"Oklahoma City, OK",447,244,16,4299,36420,35.4309676,-97.5069659,5.675738544,10.39776692,3.579418345,2005,Oklahoma City,OK
"Racine, WI",71,46,0,943,39540,42.7540747,-87.414676,4.87804878,7.529162248,0,2005,Racine,WI
"Olympia-Tumwater, WA",71,88,2,792,36500,46.9358216,-122.8301524,11.11111111,8.964646465,2.816901408,2005,Olympia-Tumwater,WA
"Portland-Vancouver-Hillsboro, OR-WA",704,1041,42,7585,38900,45.6006204,-122.4843457,13.72445616,9.281476599,5.965909091,2005,Portland-Vancouver-Hillsboro,OR-WA
"Napa, CA",25,65,3,395,34900,38.5070999,-122.3259045,16.4556962,6.329113924,12,2005,Napa,CA
"Oxnard-Thousand Oaks-Ventura, CA",106,411,21,1765,37100,34.3587415,-119.1331432,23.28611898,6.005665722,19.81132075,2005,Oxnard-Thousand Oaks-Ventura,CA
"Ogden-Clearfield, UT",123,154,6,1765,36260,41.6218833,-113.0436525,8.725212465,6.968838527,4.87804878,2005,Ogden-Clearfield,UT
"Prescott, AZ",35,35,4,307,39140,34.6312117,-112.5773855,11.40065147,11.40065147,11.42857143,2005,Prescott,AZ
"Provo-Orem, UT",203,167,13,2082,39340,39.872067,-112.3590592,8.021133525,9.750240154,6.403940887,2005,Provo-Orem,UT
"Phoenix-Mesa-Scottsdale, AZ",596,1836,72,8782,38060,33.1857653,-112.0678624,20.90639945,6.786608973,12.08053691,2005,Phoenix-Mesa-Scottsdale,AZ
"Pueblo, CO",66,63,4,939,39380,38.1706581,-104.4898924,6.709265176,7.028753994,6.060606061,2005,Pueblo,CO
"Omaha-Council Bluffs, NE-IA",385,450,10,6529,36540,41.2904587,-95.9999701,6.892326543,5.896768265,2.597402597,2005,Omaha-Council Bluffs,NE-IA
"New Orleans-Metairie, LA",167,153,12,2445,35380,29.805532,-89.7013821,6.257668712,6.830265849,7.185628743,2005,New Orleans-Metairie,LA
"Peoria, IL",5,12,0,863,37900,40.7882548,-89.514745,1.390498262,0.579374276,0,2005,Peoria,IL
"Oshkosh-Neenah, WI",14,8,0,380,36780,44.0857068,-88.6681488,2.105263158,3.684210526,0,2005,Oshkosh-Neenah,WI
"Pensacola-Ferry Pass-Brent, FL",106,40,7,994,37860,30.6554013,-87.1618275,4.024144869,10.6639839,6.603773585,2005,Pensacola-Ferry Pass-Brent,FL
"Nashville-Davidson--Murfreesboro--Franklin, TN",242,242,13,3508,34980,36.0885065,-86.7266015,6.898517674,6.898517674,5.371900826,2005,Nashville-Davidson--Murfreesboro--Franklin,TN
"Niles-Benton Harbor, MI",21,14,0,314,35660,41.7926389,-86.7418216,4.458598726,6.687898089,0,2005,Niles-Benton Harbor,MI
"Muskegon, MI",32,10,2,546,34740,43.2892579,-86.751892,1.831501832,5.860805861,6.25,2005,Muskegon,MI
"Panama City, FL",46,25,4,462,37460,30.1010953,-85.4749707,5.411255411,9.956709957,8.695652174,2005,Panama City,FL
"Ocala, FL",65,67,11,589,36100,29.2028047,-82.0431004,11.37521222,11.03565365,16.92307692,2005,Ocala,FL
"Punta Gorda, FL",78,38,3,471,39460,26.8689328,-81.9410769,8.067940552,16.56050955,3.846153846,2005,Punta Gorda,FL
"Naples-Immokalee-Marco Island, FL",104,236,23,676,34940,26.118786,-81.4009553,34.9112426,15.38461538,22.11538462,2005,Naples-Immokalee-Marco Island,FL
"Orlando-Kissimmee-Sanford, FL",355,877,84,4775,36740,28.434348,-81.3558763,18.36649215,7.434554974,23.66197183,2005,Orlando-Kissimmee-Sanford,FL
"Palm Bay-Melbourne-Titusville, FL",94,137,6,1431,37340,28.2983043,-80.7003309,9.573724668,6.568832984,6.382978723,2005,Palm Bay-Melbourne-Titusville,FL
"Port St. Lucie, FL",82,165,21,728,38940,27.2326989,-80.4267701,22.66483516,11.26373626,25.6097561,2005,Port St. Lucie,FL
"Pittsburgh, PA",350,180,22,6176,38300,40.4343378,-79.8280615,2.914507772,5.667098446,6.285714286,2005,Pittsburgh,PA
"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",54,20,0,719,34820,33.9690951,-78.6127235,2.781641168,7.510431154,0,2005,Myrtle Beach-Conway-North Myrtle Beach,SC-NC
"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",1241,2247,196,21154,37980,39.8951304,-75.3120032,10.62210457,5.866502789,15.79371475,2005,Philadelphia-Camden-Wilmington,PA-NJ-DE-MD
"Ocean City, NJ",32,0,0,127,36140,39.0861425,-74.8477158,0,25.19685039,0,2005,Ocean City,NJ
"New York-Newark-Jersey City, NY-NJ-PA",2816,14084,834,41671,35620,40.8987884,-73.9031302,33.798085,6.757697199,29.61647727,2005,New York-Newark-Jersey City,NY-NJ-PA
"Providence-Warwick, RI-MA",1114,2913,157,17043,39300,41.7016138,-71.2892856,17.09206126,6.536407909,14.09335727,2005,Providence-Warwick,RI-MA
"Minneapolis-St. Paul-Bloomington, MN-WI",1101,1543,57,13479,33460,45.0612031,-93.3515965,11.44743675,8.16826174,5.177111717,2005,Minneapolis-St. Paul-Bloomington,MN-WI
"Milwaukee-Waukesha-West Allis, WI",315,368,24,4855,33340,43.0176524,-87.4815485,7.579814624,6.48815654,7.619047619,2005,Milwaukee-Waukesha-West Allis,WI
"Anchorage, AK",106,190,12,1592,11260,62.2127844,-149.6782218,11.93467337,6.658291457,11.32075472,2005,Anchorage,AK
"Eugene, OR",135,79,4,1238,21660,43.9283286,-122.8976901,6.381260097,10.90468498,2.962962963,2005,Eugene,OR
"Medford, OR",78,26,0,714,32780,42.4116284,-122.6756846,3.641456583,10.92436975,0,2005,Medford,OR
"Modesto, CA",66,283,13,1094,33700,37.5623842,-121.0026557,25.86837294,6.032906764,19.6969697,2005,Modesto,CA
"Merced, CA",41,138,7,560,32900,37.1948063,-120.7228019,24.64285714,7.321428571,17.07317073,2005,Merced,CA
"Madera, CA",25,204,11,447,31460,37.2098213,-119.7498023,45.63758389,5.592841163,44,2005,Madera,CA
"Fresno, CA",82,463,13,1719,23420,36.7610058,-119.6550193,26.93426411,4.770215241,15.85365854,2005,Fresno,CA
"Los Angeles-Long Beach-Anaheim, CA",2794,13488,1125,29193,31080,34.1090244,-118.1825492,46.20285685,9.570787518,40.26485326,2005,Los Angeles-Long Beach-Anaheim,CA
"El Centro, CA",22,179,11,413,20940,33.0408143,-115.3554001,43.34140436,5.326876513,50,2005,El Centro,CA
"Farmington, NM",23,12,0,411,22140,36.5116245,-108.3245778,2.919708029,5.596107056,0,2005,Farmington,NM
"Albuquerque, NM",288,484,33,4148,10740,35.1166033,-106.4565347,11.66827387,6.943105111,11.45833333,2005,Albuquerque,NM
"El Paso, TX",67,578,31,1544,21340,31.527394,-105.5213326,37.43523316,4.339378238,46.26865672,2005,El Paso,TX
"Fort Collins, CO",152,60,12,1390,22660,40.6580933,-105.4867638,4.316546763,10.9352518,7.894736842,2005,Fort Collins,CO
"Denver-Aurora-Lakewood, CO",929,1415,89,10665,19740,39.4347492,-104.901209,13.26769808,8.710736053,9.580193757,2005,Denver-Aurora-Lakewood,CO
"Greeley, CO",120,78,4,1094,24540,40.5536965,-104.3942215,7.129798903,10.96892139,3.333333333,2005,Greeley,CO
"Midland, TX",42,51,9,490,33260,32.0923594,-101.9945395,10.40816327,8.571428571,21.42857143,2005,Midland,TX
"Amarillo, TX",28,22,0,556,11100,35.2480011,-101.9086668,3.956834532,5.035971223,0,2005,Amarillo,TX
"Lubbock, TX",32,26,2,472,31180,33.4703271,-101.6488249,5.508474576,6.779661017,6.25,2005,Lubbock,TX
"McAllen-Edinburg-Mission, TX",164,390,65,1272,32580,26.3963839,-98.18099,30.66037736,12.89308176,39.63414634,2005,McAllen-Edinburg-Mission,TX
"Fargo, ND-MN",217,103,2,2836,22020,46.9148591,-96.9601826,3.631875882,7.651622003,0.921658986,2005,Fargo,ND-MN
"Lincoln, NE",39,26,4,446,30700,40.8174581,-96.8687434,5.829596413,8.744394619,10.25641026,2005,Lincoln,NE
"Houston-The Woodlands-Sugar Land, TX",639,2535,172,10053,26420,29.7495926,-95.3536422,25.21635333,6.356311549,26.9170579,2005,Houston-The Woodlands-Sugar Land,TX
"Longview, TX",33,38,7,431,30980,32.364601,-94.819897,8.816705336,7.656612529,21.21212121,2005,Longview,TX
"Fort Smith, AR-OK",77,56,2,900,22900,35.1955345,-94.562533,6.222222222,8.555555556,2.597402597,2005,Fort Smith,AR-OK
"Fayetteville-Springdale-Rogers, AR-MO",164,173,7,1671,22220,36.1976326,-94.1198967,10.35308199,9.814482346,4.268292683,2005,Fayetteville-Springdale-Rogers,AR-MO
"Des Moines-West Des Moines, IA",245,178,1,3270,19780,41.5448597,-93.9434866,5.443425076,7.49235474,0.408163265,2005,Des Moines-West Des Moines,IA
"Little Rock-North Little Rock-Conway, AR",184,138,4,2650,30780,34.7557726,-92.4005889,5.20754717,6.943396226,2.173913043,2005,Little Rock-North Little Rock-Conway,AR
"Duluth, MN-WI",89,12,1,833,20260,47.3297007,-92.3762591,1.44057623,10.68427371,1.123595506,2005,Duluth,MN-WI
"Monroe, LA",50,22,11,985,33740,32.6904772,-92.2627929,2.233502538,5.076142132,22,2005,Monroe,LA
"Eau Claire, WI",88,35,0,923,20740,44.938029,-91.285538,3.791982665,9.534127844,0,2005,Eau Claire,WI
"Houma-Thibodaux, LA",2,0,0,59,26380,29.3341299,-90.8436739,0,3.389830508,0,2005,Houma-Thibodaux,LA
"Memphis, TN-MS-AR",182,258,17,2717,32820,35.0085568,-89.8218159,9.495767391,6.698564593,9.340659341,2005,Memphis,TN-MS-AR
"Madison, WI",162,154,6,2035,31540,43.0842875,-89.5971781,7.567567568,7.960687961,3.703703704,2005,Madison,WI
"Gulfport-Biloxi-Pascagoula, MS",28,44,3,483,25060,30.4302445,-88.9797355,9.109730849,5.797101449,10.71428571,2005,Gulfport-Biloxi-Pascagoula,MS
"Appleton, WI",75,30,2,625,11540,44.2906032,-88.3723255,4.8,12,2.666666667,2005,Appleton,WI
"Mobile, AL",94,16,0,997,33660,30.6845725,-88.1965682,1.604814443,9.428284855,0,2005,Mobile,AL
"Green Bay, WI",115,73,0,1182,24580,44.4739612,-87.9959258,6.175972927,9.72927242,0,2005,Green Bay,WI
"Evansville, IN-KY",21,16,0,668,21780,38.0200703,-87.5861659,2.395209581,3.143712575,0,2005,Evansville,IN-KY
"Michigan City-La Porte, IN",21,23,4,413,33140,41.5490129,-86.7447386,5.569007264,5.084745763,19.04761905,2005,Michigan City-La Porte,IN
"Montgomery, AL",45,38,0,886,33860,32.3656313,-86.4045848,4.288939052,5.079006772,0,2005,Montgomery,AL
"Anniston-Oxford-Jacksonville, AL",35,0,0,605,11500,33.7717061,-85.8225133,0,5.785123967,0,2005,Anniston-Oxford-Jacksonville,AL
"Grand Rapids-Wyoming, MI",139,113,8,1794,24340,42.9786324,-85.8112082,6.29877369,7.748049052,5.755395683,2005,Grand Rapids-Wyoming,MI
"Louisville/Jefferson County, KY-IN",206,208,3,3351,31140,38.3352396,-85.6689414,6.207102358,6.147418681,1.45631068,2005,Louisville/Jefferson County,KY-IN
"Fort Wayne, IN",49,38,5,935,23060,41.0069993,-85.2164239,4.064171123,5.240641711,10.20408163,2005,Fort Wayne,IN
"Lexington-Fayette, KY",109,132,8,1509,30460,38.102844,-84.4385721,8.747514911,7.223326706,7.339449541,2005,Lexington-Fayette,KY
"Albany, GA",17,0,0,402,10500,31.5893026,-84.1749127,0,4.228855721,0,2005,Albany,GA
"Ann Arbor, MI",65,125,7,1072,11460,42.2523272,-83.8446336,11.66044776,6.063432836,10.76923077,2005,Ann Arbor,MI
"Macon, GA",24,13,2,434,31420,32.8561967,-83.7143131,2.995391705,5.529953917,8.333333333,2005,Macon,GA
"Flint, MI",56,24,4,943,22420,43.0210768,-83.7063718,2.545068929,5.938494168,7.142857143,2005,Flint,MI
"Monroe, MI",20,4,0,428,33780,41.916097,-83.4871059,0.934579439,4.672897196,0,2005,Monroe,MI
"Detroit-Warren-Dearborn, MI",682,1244,78,11332,19820,42.7218478,-83.2008463,10.97776209,6.018355101,11.43695015,2005,Detroit-Warren-Dearborn,MI
"Asheville, NC",94,31,7,955,11700,35.5956693,-82.6816145,3.246073298,9.842931937,7.446808511,2005,Asheville,NC
"Gainesville, FL",27,15,0,543,23540,29.6779808,-82.4799713,2.762430939,4.972375691,0,2005,Gainesville,FL
"Greenville-Anderson-Mauldin, SC",61,123,0,1166,24860,34.6837085,-82.4134227,10.54888508,5.231560892,0,2005,Greenville-Anderson-Mauldin,SC
"Hickory-Lenoir-Morganton, NC",43,42,0,625,25860,35.8146669,-81.4570667,6.72,6.88,0,2005,Hickory-Lenoir-Morganton,NC
"Akron, OH",124,19,4,1792,10420,41.1466395,-81.3501104,1.060267857,6.919642857,3.225806452,2005,Akron,OH
"Deltona-Daytona Beach-Ormond Beach, FL",69,62,8,964,19660,29.1789002,-81.1890231,6.43153527,7.157676349,11.5942029,2005,Deltona-Daytona Beach-Ormond Beach,FL
"Miami-Fort Lauderdale-West Palm Beach, FL",1041,5377,512,11818,33100,26.1018281,-80.4787552,45.49839228,8.808597055,49.18347743,2005,Miami-Fort Lauderdale-West Palm Beach,FL
"Erie, PA",25,30,4,594,21500,42.1179519,-80.0963858,5.050505051,4.208754209,16,2005,Erie,PA
"Greensboro-High Point, NC",156,170,0,2267,24660,36.0252039,-79.7926333,7.498897221,6.881340979,0,2005,Greensboro-High Point,NC
"Lynchburg, VA",20,28,0,507,31340,37.3649258,-79.2166894,5.522682446,3.944773176,0,2005,Lynchburg,VA
"Durham-Chapel Hill, NC",70,110,4,916,20500,35.995536,-79.0969897,12.00873362,7.641921397,5.714285714,2005,Durham-Chapel Hill,NC
"Fayetteville, NC",29,29,6,741,22180,35.0379563,-78.9822092,3.913630229,3.913630229,20.68965517,2005,Fayetteville,NC
"Harrisonburg, VA",56,32,0,642,25500,38.5075848,-78.8853213,4.984423676,8.722741433,0,2005,Harrisonburg,VA
"Hagerstown-Martinsburg, MD-WV",36,26,2,585,25180,39.5421519,-77.8997669,4.444444444,6.153846154,5.555555556,2005,Hagerstown-Martinsburg,MD-WV
"Greenville, NC",9,2,0,149,24780,35.592965,-77.373138,1.342281879,6.040268456,0,2005,Greenville,NC
"Harrisburg-Carlisle, PA",88,87,0,1392,25420,40.3359242,-77.0504748,6.25,6.32183908,0,2005,Harrisburg-Carlisle,PA
"Dover, DE",204,108,15,2594,20100,39.0970884,-75.5029819,4.163454125,7.864302236,7.352941176,2005,Dover,DE
"Allentown-Bethlehem-Easton, PA-NJ",154,127,12,2459,10900,40.7893392,-75.398158,5.164701098,6.262708418,7.792207792,2005,Allentown-Bethlehem-Easton,PA-NJ
"Albany-Schenectady-Troy, NY",92,98,5,2202,10580,42.7879202,-73.9423479,4.450499546,4.178019982,5.434782609,2005,Albany-Schenectady-Troy,NY
"Hartford-West Hartford-East Hartford, CT",495,945,74,7170,25540,41.718601,-72.5739417,13.17991632,6.90376569,14.94949495,2005,Hartford-West Hartford-East Hartford,CT
"Augusta-Richmond County, GA-SC",49,41,4,1249,12260,33.4603713,-81.9828327,3.282626101,3.923138511,8.163265306,2005,Augusta-Richmond County,GA-SC
"Cape Coral-Fort Myers, FL",128,211,39,1140,15980,26.5516337,-81.8925086,18.50877193,11.22807018,30.46875,2005,Cape Coral-Fort Myers,FL
"Canton-Massillon, OH",61,11,0,1025,15940,40.7110722,-81.2614743,1.073170732,5.951219512,0,2005,Canton-Massillon,OH
"Columbia, SC",145,109,3,1982,17900,34.084175,-81.0405973,5.499495459,7.315842583,2.068965517,2005,Columbia,SC
"Binghamton, NY",40,39,4,525,13780,42.1639276,-76.0229431,7.428571429,7.619047619,10,2005,Binghamton,NY
"Kingston, NY",54,23,9,453,28740,41.9472156,-74.2654583,5.077262693,11.9205298,16.66666667,2005,Kingston,NY
"Bremerton-Silverdale, WA",38,25,1,634,14740,47.6396874,-122.6496358,3.943217666,5.993690852,2.631578947,2005,Bremerton-Silverdale,WA
"Bellingham, WA",75,84,1,781,13380,48.8426531,-121.8364325,10.75544174,9.603072983,1.333333333,2005,Bellingham,WA
"Chico, CA",57,53,7,567,17020,39.6659588,-121.6019188,9.347442681,10.05291005,12.28070175,2005,Chico,CA
"Bend-Redmond, OR",67,22,0,744,13460,43.9151181,-121.2255751,2.956989247,9.005376344,0,2005,Bend-Redmond,OR
"Bakersfield, CA",80,457,10,1678,12540,35.3466288,-118.7295064,27.23480334,4.767580453,12.5,2005,Bakersfield,CA
"Coeur d'Alene, ID",73,30,0,731,17660,47.6771129,-116.6949184,4.103967168,9.986320109,0,2005,Coeur d'Alene,ID
"Boise City, ID",415,321,22,4219,14260,43.0066485,-116.1419089,7.608438018,9.836454136,5.301204819,2005,Boise City,ID
"Las Vegas-Henderson-Paradise, NV",668,2589,184,10350,29820,36.2142575,-115.013812,25.01449275,6.45410628,27.54491018,2005,Las Vegas-Henderson-Paradise,NV
"Billings, MT",99,13,4,1119,13740,45.7754535,-108.7278711,1.161751564,8.847184987,4.04040404,2005,Billings,MT
"Las Cruces, NM",98,198,13,1030,29740,32.3509119,-106.8321821,19.22330097,9.514563107,13.26530612,2005,Las Cruces,NM
"Boulder, CO",169,218,10,1562,14500,40.0949699,-105.3976911,13.95646607,10.81946223,5.917159763,2005,Boulder,CO
"Colorado Springs, CO",240,291,30,2558,17820,38.8454651,-104.6385633,11.37607506,9.382329945,12.5,2005,Colorado Springs,CO
"Laredo, TX",11,158,4,502,29700,27.7607987,-99.3407518,31.47410359,2.19123506,36.36363636,2005,Laredo,TX
"Lawton, OK",21,36,6,573,30020,34.5291104,-98.4309172,6.282722513,3.664921466,28.57142857,2005,Lawton,OK
"Killeen-Temple, TX",41,136,5,831,28660,31.2027301,-97.7896384,16.36582431,4.933814681,12.19512195,2005,Killeen-Temple,TX
"Austin-Round Rock, TX",339,551,32,3560,12420,30.2395128,-97.6912697,15.47752809,9.52247191,9.439528024,2005,Austin-Round Rock,TX
"Brownsville-Harlingen, TX",54,275,29,679,15180,26.1029227,-97.4789584,40.50073638,7.95287187,53.7037037,2005,Brownsville-Harlingen,TX
"Corpus Christi, TX",46,46,6,925,18580,27.8989315,-97.4012355,4.972972973,4.972972973,13.04347826,2005,Corpus Christi,TX
"Dallas-Fort Worth-Arlington, TX",854,2967,145,12702,19100,32.8225581,-97.0251332,23.35852622,6.723350653,16.97892272,2005,Dallas-Fort Worth-Arlington,TX
"Lawrence, KS",53,52,2,616,29940,38.8964154,-95.2909464,8.441558442,8.603896104,3.773584906,2005,Lawrence,KS
"Kansas City, MO-KS",512,672,25,7421,28140,38.9318494,-94.4438241,9.055383372,6.899339712,4.8828125,2005,Kansas City,MO-KS
"Joplin, MO",83,39,5,744,27900,37.0555457,-94.3397364,5.241935484,11.15591398,6.024096386,2005,Joplin,MO
"Beaumont-Port Arthur, TX",40,54,3,700,13140,30.3478326,-94.1203707,7.714285714,5.714285714,7.5,2005,Beaumont-Port Arthur,TX
"Lake Charles, LA",29,10,0,523,29340,29.9787547,-93.2532434,1.912045889,5.544933078,0,2005,Lake Charles,LA
"Columbia, MO",38,46,0,410,17860,38.9898614,-92.3102022,11.2195122,9.268292683,0,2005,Columbia,MO
"Lafayette, LA",72,20,4,1111,29180,29.9577733,-92.0493498,1.800180018,6.480648065,5.555555556,2005,Lafayette,LA
"Iowa City, IA",59,94,0,958,26980,41.5178058,-91.6479303,9.812108559,6.158663883,0,2005,Iowa City,IA
"Cedar Rapids, IA",88,34,0,1063,16300,42.0856026,-91.6304799,3.198494826,8.278457197,0,2005,Cedar Rapids,IA
"La Crosse-Onalaska, WI-MN",55,6,3,700,29100,43.7832461,-91.318743,0.857142857,7.857142857,5.454545455,2005,La Crosse-Onalaska,WI-MN
"Baton Rouge, LA",87,50,2,1577,12940,30.5708895,-91.134533,3.170577045,5.516804058,2.298850575,2005,Baton Rouge,LA
"Davenport-Moline-Rock Island, IA-IL",83,50,13,1412,19340,41.3916799,-90.460076,3.541076487,5.878186969,15.6626506,2005,Davenport-Moline-Rock Island,IA-IL
"Jackson, MS",140,18,1,1778,27140,32.3160014,-90.2208402,1.012373453,7.874015748,0.714285714,2005,Jackson,MS
"Janesville-Beloit, WI",62,0,0,676,27500,42.6698802,-89.0752844,0,9.171597633,0,2005,Janesville-Beloit,WI
"Decatur, IL",39,20,0,553,19500,39.8602372,-88.9615288,3.616636528,7.05244123,0,2005,Decatur,IL
"Champaign-Urbana, IL",41,63,4,626,16580,40.2344885,-88.2986226,10.06389776,6.549520767,9.756097561,2005,Champaign-Urbana,IL
"Kankakee, IL",39,15,4,626,28100,41.1395105,-87.8611165,2.396166134,6.230031949,10.25641026,2005,Kankakee,IL
"Chicago-Naperville-Elgin, IL-IN-WI",1496,4408,301,21605,16980,41.8235214,-87.8282967,20.40268456,6.924323073,20.12032086,2005,Chicago-Naperville-Elgin,IL-IN-WI
"Clarksville, TN-KY",11,0,0,146,17300,36.7492073,-87.5582833,0,7.534246575,0,2005,Clarksville,TN-KY
"Decatur, AL",19,48,0,626,19460,34.4893614,-87.0971469,7.667731629,3.03514377,0,2005,Decatur,AL
"Birmingham-Hoover, AL",144,127,5,3180,13820,33.4623718,-86.8143378,3.993710692,4.528301887,3.472222222,2005,Birmingham-Hoover,AL
"Huntsville, AL",30,60,0,930,26620,34.7832617,-86.7348706,6.451612903,3.225806452,0,2005,Huntsville,AL
"Bloomington, IN",52,3,0,695,14020,39.2417362,-86.6717544,0.431654676,7.482014388,0,2005,Bloomington,IN
"Bowling Green, KY",5,20,0,184,14540,37.0468214,-86.3970677,10.86956522,2.717391304,0,2005,Bowling Green,KY
"Indianapolis-Carmel-Anderson, IN",248,221,6,4315,26900,39.7449323,-86.2045408,5.121668598,5.747392816,2.419354839,2005,Indianapolis-Carmel-Anderson,IN
"Kalamazoo-Portage, MI",44,32,5,720,28020,42.2688708,-86.0373725,4.444444444,6.111111111,11.36363636,2005,Kalamazoo-Portage,MI
"Chattanooga, TN-GA",55,78,4,1173,16860,35.0493612,-85.3611582,6.649616368,4.688832055,7.272727273,2005,Chattanooga,TN-GA
"Columbus, GA-AL",23,47,2,682,17980,32.4368358,-84.9008787,6.891495601,3.372434018,8.695652174,2005,Columbus,GA-AL
"Lansing-East Lansing, MI",92,61,0,1150,29620,42.7136586,-84.6053717,5.304347826,8,0,2005,Lansing-East Lansing,MI
"Cincinnati, OH-KY-IN",327,244,2,5212,17140,39.0694579,-84.4271533,4.681504221,6.273983116,0.611620795,2005,Cincinnati,OH-KY-IN
"Jackson, MI",73,8,0,731,27100,42.2484738,-84.4208679,1.094391245,9.986320109,0,2005,Jackson,MI
"Atlanta-Sandy Springs-Roswell, GA",924,1883,164,10929,12060,33.693728,-84.3999113,17.2293897,8.454570409,17.74891775,2005,Atlanta-Sandy Springs-Roswell,GA
"Dayton, OH",96,66,0,1995,19380,39.8288538,-84.1418129,3.308270677,4.812030075,0,2005,Dayton,OH
"Knoxville, TN",99,34,4,1315,28940,36.0444622,-84.1361137,2.585551331,7.52851711,4.04040404,2005,Knoxville,TN
"Athens-Clarke County, GA",11,28,0,353,12020,33.943984,-83.2138965,7.932011331,3.116147309,0,2005,Athens-Clarke County,GA
"Columbus, OH",294,287,25,4274,18140,39.9685617,-82.8359105,6.715021058,6.878802059,8.503401361,2005,Columbus,OH
"Kingsport-Bristol-Bristol, TN-VA",32,5,0,301,28700,36.6041611,-82.4401446,1.661129568,10.63122924,0,2005,Kingsport-Bristol-Bristol,TN-VA
